Key,Value
Feature.SettingsHub.GameSettings.FramerateEntry,{Frames} FPS
Feature.Squads.Action.Leave,Leave
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.BuyRobuxCTA,Buy Robux
CoreScripts.BulkPurchasePrompt.RequestPrompt.PriceBox.MissingRobux,Missing Robux
Feature.ReportAbuse.Action.Close,Close
Feature.ReportAbuse.Action.Submit,Submit
Feature.Subscription.Message.MonthlySpendRestrictionsMonthlyLimitExceed,You have reached the monthly purchasing limit set in Parental Controls. You will not be able to make a new purchase until next month.
Feature.ReportAbuse.Label.Avatar,Avatar
Feature.ReportAbuse.Label.Bullying,Bullying
Feature.ReportAbuse.Label.Cheating,Cheating/Exploiting
Feature.ReportAbuse.Label.Content,Inappropriate Content
Feature.ReportAbuse.Label.Dating,Dating
Feature.ReportAbuse.Label.Links,Offsite Links
Feature.ReportAbuse.Label.Personal,Personal Question
Feature.ReportAbuse.Label.Scamming,Scamming
Feature.ReportAbuse.Label.Swearing,Swearing
Feature.ReportAbuse.Label.TextChat,Text Chat
Feature.ReportAbuse.Label.Username,Inappropriate Username
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReason2SV,2-Step Verification is required to make this transaction. Go to Settings > Security to complete 2-Step Verification.
CommonUI.Controls.Action.Refresh,Refresh
CommonUI.Controls.NoResultsFound,No results found
CoreScripts.BulkPurchasePrompt.CompletedPrompt.ErrorPrompt.ErrorReasonNotAvailableInExperience,Your purchase could not be completed because these items are unavailable in this experience.
CoreScripts.BulkPurchasePrompt.PartialPurchaseCompletedPrompt.ItemStatusPlaceInvalid,Unavailable in this experience
CoreScripts.PublishAvatarPrompt.Description,Description (Optional)
CoreScripts.PublishAvatarPrompt.DescriptionTitle,Describe this item
Feature.Accessibility.Description.Haptics,Control the overall vibration of the Roblox app
Feature.Accessibility.Header.Haptics,Haptics
Feature.AccountSettings.Label.CameraNotAvailable,Camera is not available on certain devices.
Feature.AccountSettings.Label.CameraNotSupported,Camera is not available on certain devices. {linkStart}Learn more{linkEnd}
Feature.Notifications.Action.PushUpsellAllow,Allow
Feature.Notifications.Action.PushUpsellNotNow,Not Now
Feature.Notifications.Heading.PushUpsellGeneric,Don't miss out
Feature.Notifications.Label.PushUpsellGeneric,"Get notified for activities like chat messages, invites, friend requests and more."
Feature.Squads.Action.Join,Join
Feature.VerificationUpsell.Action.EditPhoneNumber,Edit Phone Number
IAPExperience.LeaveRoblox.Action.Cancel,Cancel
IAPExperience.LeaveRoblox.Action.Continue,Continue
IAPExperience.LeaveRoblox.Text.ExternalWebsiteWarning,"By clicking “Continue”, you will be redirected to a website that is not owned or operated by Roblox. They may have different terms and privacy policies."
IAPExperience.LeaveRoblox.Title.LeavingRoblox,Leaving Roblox
Feature.ReportAbuse.Label.HighlightProblem,Highlight the problem with circles
Feature.Toast.NetworkingError.SomethingIsWrong,Something went wrong. Please try again.
Feature.Accessibility.Description.PreferredTextSize,Adjust text size across Roblox according to your preferences
Feature.Accessibility.Heading.PreferredTextSize,Text size
Feature.Accessibility.PreferredTextSize.Default,Default
Feature.Accessibility.PreferredTextSize.Largest,Largest
Feature.Accessibility.Action.ScrollDown,Scroll Down
Feature.Accessibility.Action.ScrollUp,Scroll Up
CoreScripts.PublishAvatarPrompt.BuyCreation,Buy Creation
CoreScripts.CancelUserSubscriptionPrompt.Error.ButtonText,OK
CoreScripts.CancelUserSubscriptionPrompt.ErrorCancellingPrompt.Body,An error occurred and subscription renewal was not canceled. Please try again.
CoreScripts.CancelUserSubscriptionPrompt.ErrorCancellingPrompt.Heading,Error
CoreScripts.CancelUserSubscriptionPrompt.ExpiringPrompt.Body,Your subscription has already been successfully canceled. No further action is needed.
CoreScripts.CancelUserSubscriptionPrompt.ExpiringPrompt.Heading,Already Canceled
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.Body,"If you cancel your subscription now, you can still access it until {date}."
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.DontCancelButton,Don't Cancel
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.Heading,Cancel Subscription
CoreScripts.CancelUserSubscriptionPrompt.RequestPrompt.YesCancelButton,"Yes, Cancel"
CoreScripts.CancelUserSubscriptionPrompt.SuccessPrompt.Heading,Your subscription was successfully cancelled
CoreScripts.CancelUserSubscriptionPrompt.UnsubscribedPrompt.Body,You are not currently subscribed.
CoreScripts.CancelUserSubscriptionPrompt.UnsubscribedPrompt.Heading,Can’t Cancel
Feature.Subscription.Error.GenericSubscribeError,Something went wrong while trying to subscribe. Please try again later.
CoreScripts.PublishAvatarPrompt.PurchaseCompleteDescription,You can find your item in your inventory once it is finalized.
CoreScripts.TopBar.JoinVoice,Get Voice Chat
Feature.ReportAbuse.Heading.ReportAbuse,Report Abuse
Feature.ReportAbuse.Label.CategoryAgeGuidelines,"Inaccurate Content Maturity (e.g. blood, violence)"
Feature.ReportAbuse.Label.CategoryBullyingV2,"Bullying, Harassment, Discrimination"
Feature.ReportAbuse.Label.CategoryContent,"Inappropriate Content - Place, Image, Model"
Feature.ReportAbuse.Label.CategoryDating,Dating
Feature.ReportAbuse.Label.CategoryInappropriate,Inappropriate Language - Profanity & Adult Content
Feature.ReportAbuse.Label.CategoryOther,Other rule violation
Feature.ReportAbuse.Label.CategoryPrivateInfo,Asking for or Giving Private Information
Feature.ReportAbuse.Label.CategoryScamming,"Exploiting, Cheating, Scamming"
Feature.ReportAbuse.Label.CategoryTheft,"Account Theft - Phishing, Hacking, Trading"
Feature.ReportAbuse.Label.CategoryThreats,Real Life Threats & Suicide Threats
Feature.ReportAbuse.Message.Success,Your report has been sent.
CoreScripts.Ads.Label.ReportAd,Report Ad
Feature.Chat.Label.ReplyingToOthers,{DISPLAY_NAME} said...
Feature.SettingsHub.Prompt.JoinedVoiceChatV2,You Have Joined Voice Chat
Feature.SettingsHub.Prompt.LeaveVoiceChat,Voice chat disconnected
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMuteAndAccessMic,You can always disconnect from voice or mute anyone anytime.
Feature.SettingsHub.Prompt.Subtitle.DisconnectOrMuteHere,You can always disconnect from voice or mute anyone anytime here
Feature.SettingsHub.Action.Ok,Ok
Feature.SettingsHub.Action.OpenSettings,Open Settings
Feature.SettingsHub.Prompt.NeedMicrophoneAccess,Need Microphone Access
Feature.SettingsHub.Prompt.Subtitle.AllowMicrophoneAccess,"To voice chat with others, allow Roblox to access your microphone."
CoreScripts.Ads.Label.InappropriateAd,Inappropriate Ad
CoreScripts.TopBar.Party,Party
Feature.SettingsHub.Prompt.AndroidWithDeeplink,<b>1. Select Permission<br />2. Select Microphone<br />3. Allow Roblox to access your Microphone</b>
Feature.SettingsHub.Prompt.AndroidWithoutDeeplink,<b>1. Go to Settings > Privacy > Permission<br />2. Select Microphone<br />3. Allow Roblox to access your Microphone</b>
Feature.SettingsHub.Prompt.WindowsWithDeeplink,<b>1. Switch on Allow apps to access your microphone<br />2. Allow Roblox to access your Microphone</b>
Feature.SettingsHub.Prompt.WindowsWithoutDeeplink,<b>1. Go to Settings > Privacy > Microphone<br />2. Switch on Allow apps to access your microphone<br />3. Allow Roblox to access your Microphone</b>
Feature.ReportAbuse.Action.ContinueReport,Continue to report
Feature.ReportAbuse.Action.EnterChatLineReporting,Report abuse
Feature.ReportAbuse.Label.FinishChatReport,Finish your chat report
Feature.ReportAbuse.Label.SelectChatLine,Select one chat to report
CoreScripts.Ads.Label.IllegalContentReportingLink,Report illegal content or content harmful to children
Feature.ReportAbuse.Problem.Bullying,Bullying
Feature.ReportAbuse.Problem.Cheating,Cheating
Feature.ReportAbuse.Problem.Dating,Dating/Sex
Feature.ReportAbuse.Problem.Hate,Hate
Feature.ReportAbuse.Problem.Links,Off-platform links
Feature.ReportAbuse.Problem.Personal,Personal information
Feature.ReportAbuse.Problem.Scamming,Scamming
Feature.ReportAbuse.Problem.Spamming,Spam
Feature.ReportAbuse.Problem.Swearing,Swearing
Feature.ReportAbuse.Problem.Violence,Violence
Feature.VerifiedParentalControls.Action.Cancel,Cancel
Feature.ReportAbuse.Action.ReturnToExperience,Return to the experience
Feature.ReportAbuse.Label.ReportSubmitted,Report submitted
Feature.Chat.Label.Connect,Connect
Feature.Chat.Label.RobloxConnect,Roblox Connect
Feature.ReportAbuse.Label.AdditionalActions,Additional actions you can take
Feature.ReportAbuse.Label.SentInAnotherChat,Sent in another chat
Feature.ReportAbuse.Label.SentPrivately,Sent privately
Feature.ReportAbuse.Message.ThankYouReport,Thank you. We'll use your report to make Roblox a fun and safe place for everyone.
Feature.VerifiedParentalControls.Action.Close,Close
Feature.VerifiedParentalControls.Action.GoToSettings,Go to Settings
Feature.VerifiedParentalControls.Description.SpendingRestrictionWIthoutSettings,"Due to regional restrictions, you need parent permission to make a purchase. Please visit the web or a companion device to ask your parent for permission in Settings > Spending."
Feature.VerifiedParentalControls.Description.SpendingRestrictionWithSettings,"Due to regional restrictions, you need parent permission to make a purchase. Ask your parent for permission in Settings > Spending."
Feature.VerifiedParentalControls.Label.AskParent,Ask Your Parent
Common.VerifiedParentalConsent.Action.Cancel,Cancel
Common.VerifiedParentalConsent.Action.Close,Close
Common.VerifiedParentalConsent.Action.GoToSettings,Go to Settings
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithoutSettings,"Due to regional restrictions, you need parent permission to make a purchase. Please visit the web or a companion device to ask your parent for permission in Settings > Spending."
Common.VerifiedParentalConsent.Description.SpendingRestrictionWithSettings,"Due to regional restrictions, you need parent permission to make a purchase. Ask your parent for permission in Settings > Spending."
Common.VerifiedParentalConsent.Label.AskParent,Ask Your Parent
Feature.ReportAbuse.Action.TextMute,Block chats from {name}
Feature.SettingsHub.Prompt.RestartOnMicAccessChange,You need to restart the app for the microphone access changes to be applied.
CoreScripts.TextChat.MessageStatus.Warning.ModerationTimeout,You cannot currently send chats. No one will see your messages.
Features.OnDemandAds.Reward_Notification,Congratulations! You've earned {REWARD_NAME}!
Feature.Avatar.Label.Front,Front
Feature.PlayWithReward.Message.ErrorBanner.Body,This reward isn't available right now. Please try again.
CoreScripts.TextChat.Notification.Friend.Joined.FriendsRename,Your friend {RBX_NAME} has joined the experience.
Feature.SettingsHub.Label.SearchForFriendsPlaceholder.FriendsRename,Search for Friends
FriendPlayerPrompt.DoPromptRequestFriendPlayer.FriendsRename,Would you like to send {RBX_NAME} a friend request?
FriendPlayerPrompt.DoPromptUnfriendPlayer.FriendsRename,Would you like to remove {RBX_NAME} from your friends list?
FriendPlayerPrompt.Label.Unfriend.FriendsRename,Remove friend
FriendPlayerPrompt.promptCompletedCallback.AtFriendLimit.FriendsRename,You can not send a friend request to {RBX_NAME} because they are at the max friend limit.
FriendPlayerPrompt.promptCompletedCallback.UnknownError.FriendsRename,An error occurred while sending {RBX_NAME} a friend request. Please try again later.
FriendPlayerPrompt.Title.SendFriendRequest.FriendsRename,Send friend request?
FriendPlayerPrompt.Title.UnfriendPlayer.FriendsRename,Remove friend?
